,0,1,2,3,4,5,6,7,8
0,-4.3894672528037635,-2.754454934323496,-2.6574748605516065,-3.229007725522445,0.5606805614899457,-3.905561463447923,-0.3908711056197154,2.0836528289129275,0.7977625634149197
1,-0.03332688183346644,0.10375172268635247,-1.704623582133471,2.182061402573079,-1.1548889657153127,-4.1020320205025325,-3.8254408170603638,1.4023945675125562,-3.032334181315565
2,-4.1129584312438965,-2.8511264324188232,-2.5834710597991943,-3.2675652503967285,-2.9035403728485107,-2.9035911560058594,-2.903562307357788,2.746687173843384,-2.9035911560058594
3,-0.29550033807754517,-1.1404156684875488,-0.3228137195110321,-2.965827703475952,2.7467494010925293,-2.9025216102600098,-2.9019484519958496,-2.9038121700286865,-2.903538465499878
4,-4.3847737312316895,3.1932034492492676,-3.5561447143554688,-2.883610725402832,2.7506496906280518,-2.9086127281188965,-2.9063663482666016,-2.905047655105591,-2.8978819847106934
5,0.69830721616745,-4.463228225708008,-2.688936471939087,-3.046286106109619,-2.904892921447754,-2.904885768890381,-2.9021778106689453,2.745088815689087,-2.898638963699341
6,-4.627360820770264,-5.0,-2.7162952423095703,-2.5477559566497803,-2.9035210609436035,-2.9028353691101074,2.746853828430176,-2.9034221172332764,-2.9071156978607178
7,3.8401715755462646,-1.8371646404266357,-2.61224365234375,-3.352787733078003,2.8421051502227783,-2.917821168899536,-2.8572287559509277,-3.126039743423462,-3.1626386642456055
8,-3.769707441329956,1.4538516998291016,-2.7794296741485596,4.030062675476074,-2.8871796131134033,-2.889686107635498,-2.8985595703125,-2.897942066192627,-2.880880117416382
9,-0.03533131256699562,-3.6036434173583984,-2.837092161178589,0.1742752343416214,-2.902028799057007,2.7466278076171875,-2.9037249088287354,-2.9036812782287598,-2.903465986251831
10,1.4479455947875977,4.314980506896973,-2.8676209449768066,-2.9529733657836914,-2.9007298946380615,-2.9004571437835693,2.7586820125579834,-2.9007840156555176,2.7459728717803955
11,-3.5912437438964844,-2.408338785171509,-2.911571502685547,-3.0793159008026123,2.7472643852233887,-2.913334846496582,-2.891814947128296,2.7448413372039795,-2.920105218887329
12,1.3479008674621582,2.202791213989258,-2.878283977508545,-2.867743968963623,-2.9030749797821045,-2.8993496894836426,-2.903430700302124,-2.9000086784362793,-2.896728515625
13,2.400700092315674,-2.6166188716888428,-2.8737471103668213,-3.313904285430908,-2.9078874588012695,2.7413394451141357,-2.9100501537323,2.7575666904449463,-2.9108622074127197
14,-2.7764952182769775,2.68265438079834,-3.0441627502441406,-3.066181182861328,-2.9040324687957764,-2.9029459953308105,2.7477643489837646,-2.9034268856048584,-2.9039084911346436
15,-3.0394608974456787,2.7739009857177734,-2.934316396713257,-2.8378000259399414,2.7418360710144043,-2.900895833969116,-2.9047017097473145,-2.906533718109131,2.7486019134521484
16,2.687528610229492,-2.9416136741638184,-2.90667462348938,-2.9053614139556885,-2.9035613536834717,-2.9031081199645996,2.746333360671997,-2.9028000831604004,-2.9035913944244385
